timestamp,source,Longitude,Latitude,statecode,lganame,lgacode,wardname,wardcode,settlementname,Primary settlements,settlementid,globalid,Status,GDB Health Facility Name,health facility_longitude,health facility_latitude,Population under 1 year,Population under 5 years,Distance from Health facility to Settlement
20170508113506+01:00,eHA_Polio,9.96510025,11.85742046,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Gambo,,3842536,e3acd7da-9e5b-4633-8d6b-042f4cbf7317,RI Settlements existing in the GBD,Itas General Hospital,9.968384,11.85275,266,2527,1
20171014172140+01:00,Bauchi RI,9.959321,11.857767,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Kwata,,3867033,0ba3ef5a-dbb9-45c2-9415-d3a3950aeedf,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,2
20171014001201+01:00,Bauchi RI,9.96296872,11.85626669,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Nassarawa Bakin Kasuwa,,3683073,6066a008-6c63-46cf-a449-cd5fbd57c5cc,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,1
20171013233130+01:00,Bauchi RI,9.95968222,11.85506469,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Nassarawa Dadin Kowa,,3666318,5b46e791-d4a9-4a8d-9877-20c69b3e6148,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,2
20171014172140+01:00,Bauchi RI,9.961681,11.857616,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Nassarawa Kotu,,3816634,48d28147-b102-4408-8aa1-e5ea1f448958,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,2
20171013230220+01:00,Bauchi RI,9.95694193,11.85554042,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Nassarawa Yamma,,3783224,00da86af-dbc2-49ff-9b36-e5bf207c3cf6,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,2
20171014172140+01:00,Bauchi RI,9.964127,11.859408,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Shamaki,,3833361,279a9ada-4778-4303-bf51-d3bdaf91911b,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,1
20171013231927+01:00,Bauchi RI,9.96328465,11.8595138,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Tudun Wada Gabas,,3900242,bc0b94d4-96d1-4a3e-a479-dedeec1528ed,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,9,87,2
20180128001726+01:00,Bauchi RI,9.96462,11.857702,BA,Itas/Gadau,5010,Itas,BA1001,Unguwar Gambo Bakin Kasuwa,,3734567,883fef9e-7e0d-4a0b-84db-eeecca2dd47b,New Settlements collected based on JSI collected based on JSI,Itas General Hospital,9.968384,11.85275,,,
20180128001726+01:00,Bauchi RI,9.96284,11.857133,BA,Itas/Gadau,5010,Itas,BA1001,Unguwar Malan Yau Dan Kasa,,3901714,08afbd4b-3603-4e46-a8a2-c1c0c5036071,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,1
20170508113504+01:00,eHA_Polio,9.985165908,11.9117625,BA,Itas/Gadau,5010,Itas,BA1001,Faffanga,,3675321,17f7b0fd-73ea-45c7-ac54-d1fff8d2751d,RI Settlements existing in the GBD,Itas Town Maternity,9.967696,11.85604,7,46,11
,JSI RI,9.9659008,11.8588844,BA,Itas/Gadau,5010,Itas,BA1001,Fawari Fada,,,,collected by JSI,Itas Town Maternity,9.967696,11.85604,,,
,JSI RI,9.967266667,11.85881333,BA,Itas/Gadau,5010,Itas,BA1001,Fawari Gabas,,,,collected by JSI,Itas Town Maternity,9.967696,11.85604,,,
20170508113504+01:00,eHA_Polio,9.98798701,11.8942833,BA,Itas/Gadau,5010,Itas,BA1001,Garin Baduku,,3859243,2bb2c7d0-d433-4b60-8dd0-40a91fb5824b,RI Settlements existing in the GBD,Itas Town Maternity,9.967696,11.85604,4,33,7
20170508113504+01:00,eHA_Polio,9.98155455,11.90108348,BA,Itas/Gadau,5010,Itas,BA1001,Jama'are,,3808756,3798bcb3-9ba0-4f8c-a7f9-d8791ad7b516,RI Settlements existing in the GBD,Itas Town Maternity,9.967696,11.85604,1,4,12
20170508113505+01:00,eHA_Polio,9.988791104,11.87836657,BA,Itas/Gadau,5010,Itas,BA1001,Jata Kwari,,3658760,c7dac10b-1529-4df4-ace0-60949efa3431,RI Settlements existing in the GBD,Itas Town Maternity,9.967696,11.85604,6,44,5
20170508113504+01:00,eHA_Polio,9.989142188,11.87972264,BA,Itas/Gadau,5010,Itas,BA1001,Jata Tudu,,3842567,0b22ff5d-0cb7-48ad-9bea-31f56707b44d,RI Settlements existing in the GBD,Itas Town Maternity,9.967696,11.85604,7,54,5
20171014001047+01:00,Bauchi RI,9.97966583,11.87233048,BA,Itas/Gadau,5010,Itas,BA1001,Rugar Gayya,,3683074,9f8ff6f3-363f-4455-bed5-1683c912edd8,RI Settlements collected from the field,Itas Town Maternity,9.967696,11.85604,0,3,3
20171014172140+01:00,Bauchi RI,9.968161,11.85753,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Fawari Tsangaya,,3850232,633477b6-20ce-4e60-a293-9813a4d28a32,RI Settlements collected from the field,Itas Town Maternity,9.967696,11.85604,217,1911,1
20171013230431+01:00,Bauchi RI,9.96548315,11.86005499,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Mati Kofar Baki,,3716264,78682352-7658-4ead-9ba2-e38b9c70f06b,RI Settlements collected from the field,Itas Town Maternity,9.967696,11.85604,217,1911,1
20171014172140+01:00,Bauchi RI,9.969641,11.856843,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Sarkin Doka,,3799788,6578fe68-0646-4418-9096-3286fc2e3560,RI Settlements collected from the field,Itas Town Maternity,9.967696,11.85604,217,1911,1
20170508113505+01:00,eHA_Polio,9.96508895,11.8583184,BA,Itas/Gadau,5010,Itas,BA1001,Layin Sarkin Aska,,3875875,b388b46c-c69c-4d33-bfcf-b7475056fcbd,GDB Settlements,Not in ward,,,,,
20170508113504+01:00,eHA_Polio,9.96511649,11.86112522,BA,Itas/Gadau,5010,Itas,BA1001,Layin Shamaki,,3675295,15163457-8435-4ad6-94db-01d65d402bb1,GDB Settlements,Not in ward,,,,,
20171014172140+01:00,Bauchi RI,9.984512,11.893761,BA,Itas/Gadau,5010,Itas,BA1001,Rugan Sale,,3867038,1aebe2fd-fe17-4700-9b51-0388c20fe7ba,New Settlements,Not in ward,,,,,
20170508113505+01:00,eHA_Polio,9.96384633,11.86008379,BA,Itas/Gadau,5010,Itas,BA1001,Tashar Kuka,,3909239,3f2bf8b5-acc4-4201-a49e-08f460916e53,GDB Settlements,Not in ward,,,,,
20171014171640+01:00,Bauchi RI,10.212478,11.798661,BA,Itas/Gadau,5010,Kashuri,BA1010,Alagarno,,3766511,2e23d5e6-0430-4189-b7e5-5c0babb52841,RI Settlements collected from the field,Kashuri Dispensary,10.2113,11.79311,7,37,1
20170508113506+01:00,eHA_Polio,10.23297446,11.81458187,BA,Itas/Gadau,5010,Kashuri,BA1010,Dadin Sarki,,3892814,ecc2556b-f7c7-4d63-9145-c3baff80164e,RI Settlements existing in the GBD,Kashuri Dispensary,10.2113,11.79311,29,165,5
20170508113506+01:00,eHA_Polio,10.27862941,11.83037226,BA,Itas/Gadau,5010,Kashuri,BA1010,Gadau Jeji,,3742314,ef52cf6f-99ef-46e3-8183-ea48771e16b0,RI Settlements existing in the GBD,Kashuri Dispensary,10.2113,11.79311,198,1109,11
20170508113505+01:00,eHA_Polio,10.25815329,11.81632721,BA,Itas/Gadau,5010,Kashuri,BA1010,Garin Buraji,,3833798,78b7abe2-9c08-4704-84e2-e1966789ed71,RI Settlements existing in the GBD,Kashuri Dispensary,10.2113,11.79311,91,500,7
20171014171641+01:00,Bauchi RI,10.29376957,11.83721256,BA,Itas/Gadau,5010,Kashuri,BA1010,Gumbu,,3799810,7973b9a0-afd5-4863-9163-fe3f4a318e8e,RI Settlements collected from the field,Kashuri Dispensary,10.2113,11.79311,171,791,32
20171112223428+01:00,Bauchi RI,10.299425,11.809518,BA,Itas/Gadau,5010,Kashuri,BA1010,Kadage,,3799812,3f386894-7c10-41c0-936e-e682bfe165ae,RI Settlements collected from the field,Kashuri Dispensary,10.2113,11.79311,171,791,35
20170508113505+01:00,eHA_Polio,10.26392287,11.78527978,BA,Itas/Gadau,5010,Kashuri,BA1010,Kanjawa Fulani,,3692188,78691937-f3bd-4d16-a4f6-cef827734433,RI Settlements existing in the GBD,Kashuri Dispensary,10.2113,11.79311,102,516,11
20171014171641+01:00,Bauchi RI,10.212821,11.79378,BA,Itas/Gadau,5010,Kashuri,BA1010,Kashuri ,,3799803,b10588cc-cb5b-4adf-a772-03a242f17f78,RI Settlements collected from the field,Kashuri Dispensary,10.2113,11.79311,100,569,1
20170508113504+01:00,eHA_Polio,10.22672058,11.79127512,BA,Itas/Gadau,5010,Kashuri,BA1010,Rigar Dawa,,3775848,38348cbd-7679-4d86-b7e3-9bd4e8f2e1f9,RI Settlements existing in the GBD,Kashuri Dispensary,10.2113,11.79311,16,75,2
20170508113506+01:00,eHA_Polio,10.22962034,11.77053539,BA,Itas/Gadau,5010,Kashuri,BA1010,Ruwan Guna,,3725662,fd9c2416-52bd-46ca-aa98-61c469e50026,RI Settlements existing in the GBD,Kashuri Dispensary,10.2113,11.79311,21,112,5
20170508113506+01:00,eHA_Polio,10.23936853,11.76282961,BA,Itas/Gadau,5010,Kashuri,BA1010,Wuro Tanna,,3909542,e6c3f12e-d08c-41de-a0e8-ab9f6a10b324,RI Settlements existing in the GBD,Kashuri Dispensary,10.2113,11.79311,86,352,5
20170508113505+01:00,eHA_Polio,10.3672597,11.81058123,BA,Itas/Gadau,5010,Kashuri,BA1010,Yanchiri Arewa,,3692292,7e259789-6b68-4a75-80ec-1687f2e46e19,RI Settlements existing in the GBD,Kashuri Dispensary,10.2113,11.79311,28,159,49
20171014171640+01:00,Bauchi RI,10.25866785,11.77579502,BA,Itas/Gadau,5010,Kashuri,BA1010,Bulakiri,,3833386,9495c3d2-eb11-49b4-bd3e-baf5a8f16f1e,RI Settlements collected from the field,Katsinawa Dispensary,10.16851,11.80063,86,352,22
20170508113504+01:00,eHA_Polio,10.38092244,11.81526747,BA,Itas/Gadau,5010,Kashuri,BA1010,Dinya,,3859665,2cc18849-e9ee-451e-bf4f-fa1d566797f1,RI Settlements existing in the GBD,Katsinawa Dispensary,10.16851,11.80063,4,24,42
20170508113504+01:00,eHA_Polio,10.25601469,11.74704039,BA,Itas/Gadau,5010,Kashuri,BA1010,Galabuwa,,3742301,1922a3d2-49b1-4933-95ec-833940c71a14,RI Settlements existing in the GBD,Katsinawa Dispensary,10.16851,11.80063,6,31,23
,JSI RI,10.19156833,11.81497,BA,Itas/Gadau,5010,Kashuri,BA1010,Gumulawa Fulani,,,,collected by JSI,Katsinawa Dispensary,10.16851,11.80063,,,
20170508113504+01:00,eHA_Polio,10.16906813,11.80296534,BA,Itas/Gadau,5010,Kashuri,BA1010,Katsinawa,,3825916,1f593d67-7da9-43ae-bfa0-4ec018823323,RI Settlements existing in the GBD,Katsinawa Dispensary,10.16851,11.80063,51,283,1
20171014171641+01:00,Bauchi RI,10.200676,11.801515,BA,Itas/Gadau,5010,Kashuri,BA1010,Kubo Gana,,3900263,e80ae1e5-45b6-4600-bae0-e5a0e5906e01,RI Settlements collected from the field,Katsinawa Dispensary,10.16851,11.80063,11,60,9
20170508113505+01:00,eHA_Polio,10.17896987,11.774005,BA,Itas/Gadau,5010,Kashuri,BA1010,Malumawa,,3909470,4e51834e-bb41-42e4-906a-f94ab1951ba6,RI Settlements existing in the GBD,Katsinawa Dispensary,10.2113,11.79311,12,63,28
20170508113505+01:00,eHA_Polio,10.17962568,11.78570596,BA,Itas/Gadau,5010,Kashuri,BA1010,Malumawa Fulani,,3859436,887259d4-6a4a-426c-a8a3-819752a065e4,RI Settlements existing in the GBD,Katsinawa Dispensary,10.16851,11.80063,2,13,4
20170508113506+01:00,eHA_Polio,10.3262202,11.79937519,BA,Itas/Gadau,5010,Kashuri,BA1010,Bichiligi,,3659099,fa24b110-cc8b-4b82-a11f-ac056d6fcaf8,RI Settlements existing in the GBD,Lizai Dispensary,10.3017,11.78422,0,0,4
20171014171640+01:00,Bauchi RI,10.324851,11.765713,BA,Itas/Gadau,5010,Kashuri,BA1010,Chakarewo,,3883599,cdcde1cf-05eb-4056-bb8c-81ae6e254aa5,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,10,54,6
20171014171640+01:00,Bauchi RI,10.335302,11.767612,BA,Itas/Gadau,5010,Kashuri,BA1010,Chakawo,,3900282,3501bab8-18f5-4b23-ba70-b571f39afdd5,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,10,54,7
20171014171640+01:00,Bauchi RI,10.296077,11.766807,BA,Itas/Gadau,5010,Kashuri,BA1010,Dikwajali,,3683093,78b769b4-3775-4a00-b63b-e3213e57cffc,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,18,72,3
20170508113505+01:00,eHA_Polio,10.28576942,11.79318325,BA,Itas/Gadau,5010,Kashuri,BA1010,Dinyalbi,,3708933,adb36324-b569-449b-8431-dab180ad61ea,RI Settlements existing in the GBD,Lizai Dispensary,10.3017,11.78422,49,199,54
20171014171640+01:00,Bauchi RI,10.321762,11.774554,BA,Itas/Gadau,5010,Kashuri,BA1010,Garin Wanzamai,,3783248,8f58bafa-a3ef-4872-b5cc-9b824243367d,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,12,66,5
20171014171641+01:00,Bauchi RI,10.3888482,11.7932252,BA,Itas/Gadau,5010,Kashuri,BA1010,Gubdore,,3733192,b867b5e2-02c3-4609-9d2b-34a7be9afe4e,New Settlements,Lizai Dispensary,10.3017,11.78422,,,
20171014171641+01:00,Bauchi RI,10.327491,11.818187,BA,Itas/Gadau,5010,Kashuri,BA1010,Jejiri,,3799815,bd719f8c-7ffc-42fc-aff5-871c23a4a0bc,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,1,6,50
20170508113504+01:00,eHA_Polio,10.35170427,11.90115813,BA,Itas/Gadau,5010,Kashuri,BA1010,Kanaderi,,3892938,047e294d-8453-4c38-8600-82098594381e,RI Settlements existing in the GBD,Lizai Dispensary,10.3017,11.78422,7,36,25
20171014171641+01:00,Bauchi RI,10.31046189,11.81472904,BA,Itas/Gadau,5010,Kashuri,BA1010,Kwalchiri ,,3683095,162bc01f-9127-4f98-9f81-d44ef2944656,New Settlements collected based on JSI collected based on JSI,Lizai Dispensary,10.3017,11.78422,,,
20171014171641+01:00,Bauchi RI,10.30251595,11.78418658,BA,Itas/Gadau,5010,Kashuri,BA1010,Lizai,,3833390,c5ff2623-b5c6-4018-b04d-d35ac28c675b,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,8,40,1
20171014172140+01:00,Bauchi RI,10.347833,11.798521,BA,Itas/Gadau,5010,Kashuri,BA1010,Rugan Wuro Ladde,,3683100,798d5150-1ad8-44d3-be23-c28619537618,New Settlements collected based on JSI data collection,Lizai Dispensary,10.3017,11.78422,,,
20171014172140+01:00,Bauchi RI,10.385127,11.810817,BA,Itas/Gadau,5010,Kashuri,BA1010,Sabeji ,,3749716,c6290068-7419-4128-bd17-0d8401f00ee6,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,5,26,11
20171014172140+01:00,Bauchi RI,10.332427,11.776066,BA,Itas/Gadau,5010,Kashuri,BA1010,Wailawo,,3900280,67bb3633-1f70-4150-b0e3-f5bb1226d4a1,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,47,250,9
20171014172140+01:00,Bauchi RI,10.349335,11.793725,BA,Itas/Gadau,5010,Kashuri,BA1010,Wuro Ladde ,,3766522,ccc48eac-32ae-4815-9a26-2f0cccf6c1ad,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,24,112,8
20170508113506+01:00,eHA_Polio,10.31727652,11.76416712,BA,Itas/Gadau,5010,Kashuri,BA1010,Zayi,,3742356,d2c1a121-2e3a-4bf6-bccf-254eba5cef96,RI Settlements existing in the GBD,Lizai Dispensary,10.3017,11.78422,15,76,6
20171014172140+01:00,Bauchi RI,10.311956,11.828208,BA,Itas/Gadau,5010,Kashuri,BA1010,Zazzabau,,3816663,8a437201-e226-40c6-af75-4c58302e0bb6,RI Settlements collected from the field,Lizai Dispensary,10.3017,11.78422,171,791,50
20170508113505+01:00,eHA_Polio,10.35664339,11.87060931,BA,Itas/Gadau,5010,Kashuri,BA1010,Bugga Shabbe,,3659138,6b0b3cbc-9675-4a49-9d80-11af6046736f,GDB Settlements,Surfe Health Post,10.42313,11.88667,,,
,JSI RI,10.358133,11.8628741,BA,Itas/Gadau,5010,Kashuri,BA1010,Galasa,,,,collected by JSI,Surfe Health Post,10.42313,11.88667,,,
20170508113505+01:00,eHA_Polio,10.18836291,11.81662345,BA,Itas/Gadau,5010,Kashuri,BA1010,Gumulawa,,3859450,8c8a4e35-788b-49f5-9a62-2ec5d5d8c17a,RI Settlements existing in the GBD,Surfe Health Post,10.42313,11.88667,12,67,43
20170508113505+01:00,eHA_Polio,10.44227844,11.89154794,BA,Itas/Gadau,5010,Kashuri,BA1010,Gwadagon,,3725861,c2950590-da7c-487f-a6cf-86b10be22944,RI Settlements existing in the GBD,Surfe Health Post,10.42313,11.88667,5,24,3
20171014171641+01:00,Bauchi RI,10.40903,11.900875,BA,Itas/Gadau,5010,Kashuri,BA1010,Gwadai,,3766531,6b32474e-7245-411c-aac5-302a31c05f4a,RI Settlements collected from the field,Surfe Health Post,10.42313,11.88667,45,244,3
20171014171641+01:00,Bauchi RI,10.43272536,11.88987593,BA,Itas/Gadau,5010,Kashuri,BA1010,Kolone,,3883617,2f56b6c7-a684-4d16-ae1a-6321b53b66e6,New Settlements,Surfe Health Post,10.42313,11.88667,,,
20170508113505+01:00,eHA_Polio,10.36112658,11.87499151,BA,Itas/Gadau,5010,Kashuri,BA1010,Lugga,,3775983,6898f7c3-19fe-4db3-ba01-7d08923375e6,RI Settlements existing in the GBD,Surfe Health Post,10.3017,11.78422,24,129,23
20170508113505+01:00,eHA_Polio,10.42210309,11.88646826,BA,Itas/Gadau,5010,Kashuri,BA1010,Surfe,,3675807,c70b07a0-0c28-4c6f-b375-4d799d430673,RI Settlements existing in the GBD,Surfe Health Post,10.42313,11.88667,10,54,1
20171026192334+01:00,Bauchi RI,9.766566,11.863389,BA,Itas/Gadau,5010,Magarya,BA1005,Abanderawa,,3767476,3f1c6553-fce8-4919-9244-9c5522981ba7,RI Settlements collected from the field,Magarya Health Center,9.80437,11.8601,9,56,5
20170508113505+01:00,eHA_Polio,9.81813067,11.86951098,BA,Itas/Gadau,5010,Magarya,BA1005,Badawaire Fada,,3817049,62deb13b-46bd-4b2a-a79d-214fa004edd4,RI Settlements existing in the GBD,Magarya Health Center,9.80437,11.8601,8,54,2
20170508113505+01:00,eHA_Polio,9.81863269,11.84221449,BA,Itas/Gadau,5010,Magarya,BA1005,Dangoli ,,3658529,50a87b9a-cfd5-4215-8638-0beb63c51a93,RI Settlements existing in the GBD,Magarya Health Center,9.80437,11.8601,6,41,5
20171014171640+01:00,Bauchi RI,9.795341,11.867605,BA,Itas/Gadau,5010,Magarya,BA1005,Dogon Gawo,,3766474,03a3f101-bb3c-44b3-8cd7-70f24b7cb922,New Settlements,Magarya Health Center,9.80437,11.8601,,,
20170508113506+01:00,eHA_Polio,9.79960544,11.87382077,BA,Itas/Gadau,5010,Magarya,BA1005,Gidan Kwari,,3725089,fdc48a40-a692-4575-9663-31889498042f,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20170508113504+01:00,eHA_Polio,9.77478498,11.85451761,BA,Itas/Gadau,5010,Magarya,BA1005,Gidan Launo,,3708241,05d27e9f-a645-443b-a956-f52c38fc89b5,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20170508113505+01:00,eHA_Polio,9.79587522,11.87592958,BA,Itas/Gadau,5010,Magarya,BA1005,Gidan Masaka,,3675050,a4f34f5e-4c6a-4366-91de-48430625f3d4,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20170508113505+01:00,eHA_Polio,9.82324874,11.85544689,BA,Itas/Gadau,5010,Magarya,BA1005,Gurawa,,3725118,c394472b-0983-4425-8166-12f231aa4171,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20170508113505+01:00,eHA_Polio,9.77814608,11.86230699,BA,Itas/Gadau,5010,Magarya,BA1005,Jauro Ade,,3875588,4cd89438-aa25-4be6-bb33-569d7f3427e9,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20171014171641+01:00,Bauchi RI,9.76161,11.861822,BA,Itas/Gadau,5010,Magarya,BA1005,Kawari,,3783201,c85e9e7d-d0e3-4a81-a330-2e468c69bc57,RI Settlements collected from the field,Magarya Health Center,9.80437,11.8601,9,59,5
20171014171641+01:00,Bauchi RI,9.767403,11.858764,BA,Itas/Gadau,5010,Magarya,BA1005,Loya,,3766472,f815c8b5-9a7e-4a66-9ca6-c2ccc9f25bf0,RI Settlements collected from the field,Magarya Health Center,9.80437,11.8601,9,59,5
20170508113505+01:00,eHA_Polio,9.80693158,11.86267326,BA,Itas/Gadau,5010,Magarya,BA1005,Magarya Arewa,,3658515,a5175ff7-c125-432f-9689-db92089f16a1,RI Settlements existing in the GBD,Magarya Health Center,9.80437,11.8601,53,324,1
20170508113506+01:00,eHA_Polio,9.804688338,11.85489033,BA,Itas/Gadau,5010,Magarya,BA1005,Magarya Jigawa ,,3842274,eb9da106-d67c-4627-90a9-ee073d9f5ff0,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20170508113505+01:00,eHA_Polio,9.80619842,11.86162412,BA,Itas/Gadau,5010,Magarya,BA1005,Magarya Kudu,,3675065,96d72b6a-dcd2-4a14-91ff-3a79d42b6487,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20170508113506+01:00,eHA_Polio,9.76392639,11.8626069,BA,Itas/Gadau,5010,Magarya,BA1005,Makani,,3842227,e7b84a89-ffdf-4665-b8cd-da562b2e7e99,RI Settlements existing in the GBD,Magarya Health Center,9.80437,11.8601,52,315,5
20170508113505+01:00,eHA_Polio,9.80332868,11.86139684,BA,Itas/Gadau,5010,Magarya,BA1005,Maradi ,,3741684,7fc58202-2282-4584-ad87-0e44dc51662a,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20170508113505+01:00,eHA_Polio,9.81424477,11.86422524,BA,Itas/Gadau,5010,Magarya,BA1005,Rigar Babawuro,,3758426,98c6e099-2898-496e-90ba-4b08ff3db6af,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
,JSI RI,9.801904,11.8624084,BA,Itas/Gadau,5010,Magarya,BA1005,Tsangaya Maradi,,,,collected by JSI,Magarya Health Center,9.80437,11.8601,,,
20170508113505+01:00,eHA_Polio,9.79859237,11.87278121,BA,Itas/Gadau,5010,Magarya,BA1005,Yelwan Leko ,,3775257,6da5512e-5444-4e38-886e-a4d954a27362,GDB Settlements,Magarya Health Center,9.80437,11.8601,,,
20171013222611+01:00,Bauchi RI,9.90277568,11.86943232,BA,Itas/Gadau,5010,Mashema,BA1002,Dakama Gabas,,3683065,4fb959b8-168c-4b88-8c56-cdf2dd2768ee,RI Settlements collected from the field,Majiya Health Center,9.897368,11.83566,10,78,22
20170508113505+01:00,eHA_Polio,9.89012447,11.86500077,BA,Itas/Gadau,5010,Mashema,BA1002,Dakama Yamma,,3859111,a3bd688c-11d6-4048-9ffc-93a40f560932,GDB Settlements,Majiya Health Center,9.897368,11.83566,,,
20170508113505+01:00,eHA_Polio,9.87375083,11.8311894,BA,Itas/Gadau,5010,Mashema,BA1002,Dawasa Beleri,,3808613,ca8b61d2-35a6-4936-9c55-0ad1dfe9d198,RI Settlements existing in the GBD,Majiya Health Center,9.897368,11.83566,2,16,4
20170508113505+01:00,eHA_Polio,9.8766731,11.82164478,BA,Itas/Gadau,5010,Mashema,BA1002,Dawasa Fulani,,3758525,83c6273b-1da2-40c7-9929-3c5de51a7654,RI Settlements existing in the GBD,Majiya Health Center,9.897368,11.83566,10,78,4
20170508113504+01:00,eHA_Polio,9.8678655,11.82085071,BA,Itas/Gadau,5010,Mashema,BA1002,Dawasa Gari,,3725199,15e34362-8d8a-4c71-acd4-db79f442822e,RI Settlements existing in the GBD,Majiya Health Center,9.897368,11.83566,11,72,5
20171014171640+01:00,Bauchi RI,9.890291,11.85517,BA,Itas/Gadau,5010,Mashema,BA1002,Dogorgorgajara,,3833352,0d180043-8f5b-464f-8930-b297138358e5,New Settlements,Majiya Health Center,9.897368,11.83566,,,
20171013223533+01:00,Bauchi RI,9.90064885,11.83642402,BA,Itas/Gadau,5010,Mashema,BA1002,Ganjin Majiya,,3699609,51f9dadf-5ea3-484d-90b6-a6fc2ce93482,RI Settlements collected from the field,Majiya Health Center,9.897368,11.83566,5,38,1
20170508113504+01:00,eHA_Polio,9.9088442,11.87210812,BA,Itas/Gadau,5010,Mashema,BA1002,Garin Badan,,3875791,39094765-6986-4552-bb19-52f699b577a7,GDB Settlements,Majiya Health Center,9.897368,11.83566,,,
,eHA_Polio,9.87438146,11.85014225,BA,Itas/Gadau,5010,Mashema,BA1002,Garko,,3909112,dab4a9f8-e528-48ed-89cb-f8222daf770c,RI Settlements existing in the GBD,Majiya Health Center,9.897368,11.83566,6,41,3
,Bauchi RI,9.869305,11.843218,BA,Itas/Gadau,5010,Mashema,BA1002,Garko gajara,,3783212,f7ca4bde-19b0-4072-a3f0-2f690a35e07f,New Settlements collected based on JSI collected based on JSI,Majiya Health Center,9.897368,11.83566,,,
20170508113506+01:00,eHA_Polio,9.90104069,11.83300361,BA,Itas/Gadau,5010,Mashema,BA1002,Majiya ,,3691737,d2eb5030-a4be-4208-83b9-a047ee6e1d99,RI Settlements existing in the GBD,Majiya Health Center,9.897368,11.83566,124,891,1
20170508113505+01:00,eHA_Polio,9.8951831,11.82978581,BA,Itas/Gadau,5010,Mashema,BA1002,Tsangaya,,3909157,547226c9-4cd6-4e97-b06c-9bb4ced2f95d,GDB Settlements,Majiya Health Center,9.897368,11.83566,,,
20170508113505+01:00,eHA_Polio,9.90311344,11.84127523,BA,Itas/Gadau,5010,Mashema,BA1002,Zangon Majiya,,3725268,71e1d65f-c440-48b8-a667-62e0253a14fa,RI Settlements existing in the GBD,Majiya Health Center,9.897368,11.83566,10,69,2
20180128001726+01:00,Bauchi RI,9.915050019,11.74966753,BA,Itas/Gadau,5010,Mashema,BA1002,Allah Yayi,,3734565,43c3ab73-5fb5-4d64-aef0-4408e4aaaced,RI Settlements collected from the field,Mashema Primary Health Center,9.943696,11.78572,2,11,11
20180426222145+01:00,OSGOF,9.927250641,11.77728236,BA,Itas/Gadau,5010,Mashema,BA1002,Debi,,3693359,5a5c2ace-23d6-4508-964a-feb9023bff2f,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,13,77,3
20170508113505+01:00,eHA_Polio,9.92296231,11.77577748,BA,Itas/Gadau,5010,Mashema,BA1002,Debi Fulani,,3708488,7a08dd4a-7190-499f-8d08-51fed2fb4f98,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,13,77,3
20170508113504+01:00,eHA_Polio,9.94307855,11.77982698,BA,Itas/Gadau,5010,Mashema,BA1002,Debi Primary,,3675264,2b02bd69-debc-41db-b5d9-53cde0e249cc,GDB Settlements,Mashema Primary Health Center,9.943696,11.78572,,,
